question_id,question_number,question_text,question_file
0625_s17_qp_23_13,13,"Four different liquids are poured into four containers.  The diagrams show the depth and the density of liquid in each container.  In which container is the pressure on its base the greatest?  
A
liquid density= 3.1
 g / cm310  cmB
liquid density= 1.2
 g / cm320  cmC
liquid density= 1.3
 g / cm330  cmD
liquid density= 0.8
 g / cm340  cm
 ",0625_s17_qp_23
0625_s17_qp_23_14,14,Brownian motion is observed when using a microscope to look at smoke particles in air.  What causes the smoke particles to move at random? A Smoke particles are hit by air molecules. B Smoke particles are moved by convection currents in the air. C Smoke particles have different weights and fall at different speeds. D Smoke particles hit the walls of the container. ,0625_s17_qp_23
0625_s17_qp_23_15,15,"The diagrams show four open dishes. Each dish contains water at the same temperature.  The dishes are different shapes and a draught blows over two of them.  From which container does the water evaporate at the greatest rate?  
AdraughtBdraughtno draught no draughtC D
     © UCLES 2017 0625/23/M/J/17 [Turn over",0625_s17_qp_23
0625_s17_qp_23_16,16,"Equal masses of two different liquids are put into identical beakers.  Liquid 1 is heated for 100
 s and liquid 2 is heated for 200  s by heaters of the same power.  Each liquid has the same rise in temperature.  
liquid 1 liquid 2
heating time = 100  s heating time = 200  sdifferent liquidsof same mass
  Which statement is correct? A Each beaker of liquid has the same thermal capacity. B Each beaker of liquid receives the same energy. C Liquid 1 receives more energy than liquid 2. D The thermal capacity of liquid 1 is less than the thermal capacity of liquid 2.     © UCLES 2017 0625/23/M/J/17",0625_s17_qp_23
0625_s17_qp_23_17,17,"A block of ice at –20  °C is heated until it turns to steam. The graph of temperature against thermal energy absorbed is shown.  The latent heat of fusion of ice is 340
 kJ  / kg.  
100806040200–20temperature°C0 200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600
1146  kJ126  kJ 2406  kJthermal energyabsorbed
 / kJ  What is the mass of the ice? A 1.0
 kg B 2.0  kg C 3.0  kg D 4.0  kg ",0625_s17_qp_23
0625_s17_qp_23_18,18,"A copper bar and a wooden bar are joined. A piece of paper is wrapped tightly around the join.  The bar is heated strongly at the centre for a short time, and the paper goes brown on one side only.  
paper copperwoodheat
  Which side goes brown, and what does this show about wood and copper?   brown side wood copper 
A copper conductor insulator 
B copper insulator conductor 
C wood conductor insulator 
D wood insulator conductor 
   1 © UCLES 2017 0625/23/M/J/17 [Turn over",0625_s17_qp_23
0625_s17_qp_23_19,19,"Different waves hit barriers with different sized gaps.  The waves will diffract.  In which diagram does the greatest spreading occur?  
gap 2.0  cmAbarrier
wavelength1.0
 cmgap 2.0  cmBbarrier
wavelength2.0
 cm
wavelength2.0
 cmgap 3.0  cmCbarrier
wavelength1.0
 cmgap 3.0  cmDbarrier
    1 © UCLES 2017 0625/23/M/J/17",0625_s17_qp_23
0625_s17_qp_23_20,20,"A converging lens is used to make an image on a screen.  
candlescreenconverginglens
imageformedhere
  What type of image is formed on the screen? A real and inverted B real and upright C virtual and inverted D virtual and upright ",0625_s17_qp_23
0625_s17_qp_23_21,21,"Which diagram shows what happens when a ray of white light passes through a prism?  
A 
spectrum B
spectrum
C
spectrumDspectrumwhitelight
whitelightwhitelight
whitelight
    1 © UCLES 2017 0625/23/M/J/17 [Turn over",0625_s17_qp_23
0625_s17_qp_23_22,22,"Light travels in a vacuum and then enters a glass blo ck. The speed of the light in the glass block is 2.0 × 10
8
 m  / s.  Which statement about the speed of light is correct? A The speed in a vacuum is 1.5 times the speed in the glass. B The speed in the glass is the same as the speed in a vacuum. C The speed in the glass is 1.5 times the speed in a vacuum. D The speed in the glass is 1.0 × 10
8 times the speed in a vacuum. ",0625_s17_qp_23
0625_s17_qp_23_23,23,"A fire alarm is not loud enough and the pitch is too low. An engineer adjusts the alarm so that it produces a louder note of a higher pitch. What effect does this have on the amplitude and on the frequency of the sound?   amplitude frequency 
A larger greater 
B larger smaller 
C smaller greater 
D smaller smaller 
",0625_s17_qp_23
0625_s17_qp_23_24,24,In which way are a bar magnet and an electromagnet similar? A A bar magnet and an electromagnet are always magnetised when stored. B A bar magnet and an electromagnet can both be used to separate magnetic and  non-magnetic materials. C A bar magnet can be made of steel and an electromagnet uses a steel core. D The magnetic field strength of a bar magnet and of an electromagnet can both be varied. ,0625_s17_qp_23
0625_s17_qp_23_25,25,A magnet near a coil of wire is attracted to the coil only when there is a current in the coil.  Which statement explains this force of attraction? A The coil of wire has its own gravitational field. B The coil of wire is made from soft iron. C The current in the coil of wire creates a magnetic field. D The current in the coil of wire induces a charge on the magnet.    1 © UCLES 2017 0625/23/M/J/17,0625_s17_qp_23
0625_s17_qp_23_26,26,"A steel magnet is placed in a coil and demagnetised.  Which type of current is established in the coil, and how is the current changed? A a direct current in the coil, then reduce the current quickly to zero B a direct current in the coil, then reduce the current slowly to zero C an alternating current in the coil, then reduce the current quickly to zero D an alternating current in the coil, then reduce the current slowly to zero ",0625_s17_qp_23
0625_s17_qp_23_27,27,Which material is a conductor of electricity? A brass B glass C plastic D wood ,0625_s17_qp_23
0625_s17_qp_23_28,28,"The diagrams each show a positive point charge.  Which diagram represents the pattern and the direction of the electric field due to the charge?  
+A+B+CD+
 ",0625_s17_qp_23
0625_s17_qp_23_29,29,"Which quantity is equivalent to 1.0
 V? A 1.0
 J / C B 1.0  kJ  / C C 1.0  J / s D 1.0  kJ  / s ",0625_s17_qp_23
0625_s17_qp_23_30,30,"A circuit contains a fixed resistor. The potential difference across the resistor is 24.0
 V and the current in the resistor is 2.30
 A.  How much energy is transferred in the resistor in a time of 17.0
 minutes? A 938
 J B 5630  J C 56.3  kJ D 9.38  kJ    1 © UCLES 2017 0625/23/M/J/17 [Turn over",0625_s17_qp_23
0625_s17_qp_23_31,31,"A battery, an ammeter, a switch, a lamp and a resistor are connected together in a circuit.  
A
  With the switch open, the ammeter reads 2.4
 A. When the switch is closed, this reading increases to 4.0
 A.  What is the current through the resistor with the switch closed? A 0
 A B 1.6  A C 3.2  A D 6.4  A ",0625_s17_qp_23
0625_s17_qp_23_32,32,"A student connects a variable potential divider (potentiometer) circuit.  
R S T 
V 12
 V
  What happens to the reading on the voltmeter as the sliding terminal T is moved from R to S? A It decreases from 12
 V to 0  V. B It increases from 0
 V to 12  V. C It remains at 0
 V. D It remains at 12
 V.    1 © UCLES 2017 0625/23/M/J/17",0625_s17_qp_23
0625_s17_qp_23_33,33,"The diagram shows a circuit used to make a light detector.  
AXY
  One component is connected between X and Y.  Which component causes the ammeter reading to increase when the light gets brighter?  
A B C D
 ",0625_s17_qp_23
0625_s17_qp_23_34,34,"A truth table for a type of logic gate is shown.  input 1 input 2 output 
0 0 0 
0 1  1 0  1 1   Which type of logic gate is it? A AND B NOR C NOT D OR ",0625_s17_qp_23
0625_s17_qp_23_35,35,"In which device is a split-ring commutator used, and what is its purpose?   device purpose 
A  a.c. generator  to change the direction of the current in the coil as it turns 
B  a.c. generator  to change the output current from d.c. into a.c. 
C  d.c. motor  to change the direction of the current in the coil as it turns 
D  d.c. motor  to change the input current from a.c. into d.c. 
   1 © UCLES 2017 0625/23/M/J/17 [Turn over",0625_s17_qp_23
0625_s17_qp_23_36,36,What is the purpose of a relay? A to change a large voltage into a small voltage B to change a small voltage into a large voltage C to use a large current to switch on a small current D to use a small current to switch on a large current ,0625_s17_qp_23
0625_s17_qp_23_37,37,When a source of D-particles is directed towards a thin metal foil they become scattered.  Which observation of this experiment provides evidence for a small charged nucleus? A A small proportion of the D-particles come straight back from the foil towards the source. B A small proportion of the D-particles pass straight through the foil. C Some of the D-particles are deflected by an angle of less than 90 °. D Some of the D-particles follow a curved path after leaving the foil. ,0625_s17_qp_23
0625_s17_qp_23_38,38,Which description of a neutral atom of copper is correct? A a nucleus surrounded by electrons B a nucleus surrounded by molecules C electrons surrounded by a nucleus D electrons surrounded by molecules ,0625_s17_qp_23
0625_s17_qp_23_39,39,A sample of radioactive isotope is decaying.  The nuclei of which atoms will decay first? A It is impossible to know because radioactive decay is random. B It is impossible to know unless the age of the material is known. C The atoms near the centre will decay first because they are surrounded by more atoms. D The atoms near the surface will decay first because the radiation can escape more easily.    1 © UCLES 2017 0625/23/M/J/17,0625_s17_qp_23
0625_s17_qp_23_40,40,"A student determines the half-life of a radioactive isotope.  The student uses a detector over five minutes and plots a graph showing how the count rate shown on the detector varies with time.  The count rate due to background radiation is 30 counts per minute.  
2502001501005000
1 2 3 4 5count ratecounts / minute
time  / minutes  What is the half-life of this isotope? A 0.30 minutes B 1.2 minutes C 1.5 minutes D 5.0 minutes    1 © UCLES 2017 0625/23/M/J/17  BLANK PAGE   
Permission to reproduce items where third-party owned material protected by copyright is included has been sought and cleared w here possible. Every reasonable effort has been made by the publisher (UCLES) to trace copyright holders, but if any items requiring clearance have unwittingly been included, the publisher will be pleased to make amends at the earliest possible opportunity.  To avoid the issue of disclosure of answer-related information to candidates, all copyright acknowledgements are reproduced onl ine in the Cambridge International Examinations Copyright Acknowledgements Booklet. This is produced for each series of examinations and is freely a vailable to download at www.cie.org.uk after the live examination series.  Cambridge International Examinations is part of the Cambridge Assessment Group. Cambridge Assessment is the brand name of Unive rsity of Cambridge Local Examinations Syndicate (UCLES), which is itself a department of the University of Cambridge.  
© UCLES 2017 0625/23/M/J/17  BLANK PAGE ",0625_s17_qp_23
